marker_value,marker_type,Colère,Dégoût,Joie,Peur,Surprise,Tristesse,Admiration,Culpabilité,Embarras,Fierté,Jalousie,total_count,P(Colère),P(Dégoût),P(Joie),P(Peur),P(Surprise),P(Tristesse),P(Admiration),P(Culpabilité),P(Embarras),P(Fierté),P(Jalousie),entropy,normalized_entropy
garder,lemma,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
peut-être,word,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
appartement,lemma,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
embête,word,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,1.3709505944546687,0.39629359547644394
reconnaître,lemma,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.3709505944546687,0.39629359547644394
bonnes,word,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
partout,lemma,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.3709505944546687,0.39629359547644394
résultats,word,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
bravo,lemma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,1.3709505944546687,0.39629359547644394
bravo,word,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,1.3709505944546687,0.39629359547644394
blagu,lemma,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
là-bas,word,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
comprendre,word,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
attaques,word,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
sévère,lemma,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
papa,word,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
véhicule,lemma,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
match,lemma,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.3709505944546687,0.39629359547644394
subir,word,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
véhicule,word,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
postes,word,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
maltraités,word,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
positif,lemma,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.3709505944546687,0.39629359547644394
européenne,word,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
préoccupation,lemma,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
produire,lemma,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
interdire,lemma,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
excuse,lemma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,1.3709505944546687,0.39629359547644394
spectacle,lemma,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.39629359547644394
avai,lemma,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.3709505944546687,0.39629359547644394
gagné,word,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,24.0,0.0,0.0,0.5833333333333334,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.3333333333333333,0.0,1.3640054628542204,0.3942860022166055
punir,lemma,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.3609640474436813,0.3934068359991974
fortement,word,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.3609640474436813,0.3934068359991974
fortement,lemma,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.3609640474436813,0.3934068359991974
moitié,word,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.360964047443681,0.39340683599919735
tués,word,1.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.360964047443681,0.39340683599919735
moitié,lemma,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.360964047443681,0.39340683599919735
amour,word,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,1.3567796494470397,0.3921972737190533
femmes,word,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.6923076923076923,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,1.3520301017579528,0.3908243465412189
aise,lemma,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.3516441151533924,0.3907127713904106
partir,lemma,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.3516441151533924,0.3907127713904106
rues,word,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5555555555555556,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.3516441151533922,0.39071277139041055
obliger,lemma,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.3516441151533922,0.39071277139041055
villes,word,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5555555555555556,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.3516441151533922,0.39071277139041055
jusqu,word,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.3516441151533922,0.39071277139041055
spectaculaire,lemma,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,1.3516441151533922,0.39071277139041055
territoire,lemma,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.3516441151533922,0.39071277139041055
spectaculaire,word,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,1.3516441151533922,0.39071277139041055
pouvoir,word,21.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.7241379310344828,0.0,0.10344827586206896,0.10344827586206896,0.0,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,1.3494140681385756,0.3900681432373918
droit,word,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.3485878960124222,0.3898293259352366
médaille,word,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.45454545454545453,0.0,1.3485878960124222,0.3898293259352366
dur,word,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,13.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.15384615384615385,0.0,0.0,1.3346791410515946,0.3858087940981869
défendre,lemma,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.5454545454545454,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.3221793455166666,0.3821955428728739
new,lemma,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.5454545454545454,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1.3221793455166666,0.3821955428728739
merci,word,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.09090909090909091,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,1.3221793455166666,0.3821955428728739
merci,lemma,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.09090909090909091,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,1.3221793455166666,0.3821955428728739
défendre,word,6.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.5454545454545454,0.0,0.0,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.3221793455166666,0.3821955428728739
pleuré,word,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,1.3221793455166666,0.3821955428728739
bonne,word,0.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,0.7058823529411765,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.11764705882352941,0.0,1.3216069583883467,0.3820300858870395
…,punctuation,9.0,0.0,3.0,11.0,229.0,19.0,2.0,0.0,25.0,0.0,1.0,299.0,0.030100334448160536,0.0,0.010033444816053512,0.03678929765886288,0.7658862876254181,0.06354515050167224,0.006688963210702341,0.0,0.08361204013377926,0.0,0.0033444816053511705,1.3165680444517807,0.3805735131051352
moment,word,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,0.0,0.625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
environnement,lemma,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.625,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
meurent,word,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.125,0.0,0.0,0.625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
environnement,word,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.625,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
aise,word,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.2987949406953985,0.3754359339546668
ailey,word,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,1.2987949406953985,0.3754359339546668
ailey,lemma,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,1.2987949406953985,0.3754359339546668
lois,word,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.625,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
eau,lemma,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.125,0.0,0.0,0.625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
exceptionnel,lemma,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.125,0.0,0.625,0.0,0.25,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
musulmans,word,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.625,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
persécutés,word,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.125,0.0,0.0,0.625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
alvin,lemma,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,1.2987949406953985,0.3754359339546668
alvin,word,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.0,1.2987949406953985,0.3754359339546668
t'es,word,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.625,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.3754359339546668
horrible,word,0.0,1.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.07142857142857142,0.0,0.5,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.2958363892911637,0.3745807208068492
meilleur,word,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.5384615384615384,0.0,1.2957378005380122,0.3745522222660425
militaire,lemma,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.295461844238322,0.3744724530062012
militaires,word,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.295461844238322,0.3744724530062012
catastrophe,lemma,0.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6,0.1,0.3,0.0,0.0,0.0,0.0,0.0,1.295461844238322,0.3744724530062012
sexuel,lemma,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.1,0.0,0.0,1.295461844238322,0.3744724530062012
voisin,word,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295461844238322,0.3744724530062012
renvoyer,lemma,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.295461844238322,0.3744724530062012
humain,lemma,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.295461844238322,0.3744724530062012
responsables,word,6.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.6,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.295461844238322,0.3744724530062012
soit,word,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295461844238322,0.3744724530062012
impressionnant,lemma,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.3,0.0,0.6,0.0,0.0,0.0,0.0,1.295461844238322,0.3744724530062012
persécuter,lemma,2.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.14285714285714285,0.0,0.0,0.6428571428571429,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,1.287054028118727,0.37204204909987776
attaqué,word,7.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5833333333333334,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.2806721295208872,0.3701972666901148
as,lemma,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2776134368191154,0.3693131062155174
vouloir,word,13.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.7222222222222222,0.05555555555555555,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.2751629827848567,0.3686047661457044
drôle,word,2.0,0.0,16.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.041666666666666664,0.0,0.3333333333333333,0.0,0.6041666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,1.2749323161649146,0.36853808853927356
santé,lemma,6.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.4,0.0,0.0,0.5333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.272905595320056,0.3679522348302597
santé,word,6.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.4,0.0,0.0,0.5333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.272905595320056,0.3679522348302597
mourir,lemma,2.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,34.0,0.058823529411764705,0.0,0.0,0.5,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,1.2612796872684702,0.3645915937385402
drôle,lemma,2.0,0.0,18.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,0.03773584905660377,0.0,0.33962264150943394,0.0,0.6037735849056604,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,1.2551157370922252,0.36280981255141187
compétition,lemma,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.2516291673878228,0.36180196788536356
ni,word,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
ni,lemma,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
arrêté,word,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
compétition,word,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.2516291673878228,0.36180196788536356
différent,lemma,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
membres,word,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
européen,lemma,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
espionner,word,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
garçons,word,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
gronder,lemma,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
suffit,word,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
sexuelles,word,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1.2516291673878228,0.36180196788536356
attaque,lemma,2.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
attentat,lemma,3.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.36180196788536356
